age_0,age_1,age_2,age_3,age_4,age_5,age_6,marital_0,marital_1,marital_2,education_0,education_1,education_2,balance,contact_0,contact_1,pdays,previous,y
0,0,1,0,0,0,0,0,1,1,0,0,1,-473,1,0,-1,0,no
0,0,1,1,1,0,0,0,1,0,0,1,1,965,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,-201,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,0,0,0,1,-247,0,1,166,1,yes
0,0,0,1,1,1,0,0,1,1,0,0,1,66,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,5073,1,0,286,4,yes
0,0,1,1,0,0,0,0,1,0,0,0,1,283,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,1,379,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,0,1,574,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,3842,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,0,0,0,1,443,1,0,-1,0,yes
0,0,1,1,0,1,1,0,0,1,0,1,1,1563,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,21,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,342,1,0,175,1,no
0,1,0,0,1,1,0,0,1,1,0,1,1,4319,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,0,1,-45,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,0,415,1,0,89,2,yes
0,0,1,0,0,0,0,0,0,1,0,0,1,42,1,1,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,66,1,0,339,3,no
0,0,1,1,0,0,0,0,1,1,0,1,0,8463,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,1124,1,1,-1,0,no
0,1,0,1,0,1,0,0,1,1,0,1,1,5,1,0,94,3,yes
0,0,0,1,0,0,0,0,1,1,0,0,1,153,1,0,-1,0,yes
0,0,1,1,1,1,0,0,1,0,0,0,1,1200,1,0,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,0,1,3398,0,1,113,13,no
0,0,0,1,0,1,1,0,1,1,0,0,1,13718,0,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,1,0,0,-19,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,-349,1,0,328,5,no
0,1,0,0,1,1,0,0,1,1,0,0,1,97,1,1,-1,0,no
0,0,0,0,1,1,0,0,0,1,0,1,0,1270,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,0,1,626,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,1,14752,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,0,1,93,1,0,-1,0,no
0,0,0,1,0,1,1,0,0,1,0,0,1,2735,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,0,1447,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,284,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,1,726,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,0,1,772,1,0,259,3,no
0,1,0,1,1,0,1,0,0,1,0,1,1,2619,0,1,115,2,no
0,0,1,0,0,1,0,0,0,1,0,0,1,732,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,1,1,2169,1,0,110,3,no
0,0,1,0,1,1,1,0,0,1,0,0,1,6835,1,0,152,2,no
0,1,0,1,0,0,1,0,1,0,0,1,0,18,1,1,-1,0,no
0,1,0,1,1,1,0,0,1,0,0,0,1,210,1,0,-1,0,no
0,1,0,0,1,0,0,0,1,1,0,1,0,1973,0,1,287,3,no
0,0,0,0,0,1,1,0,1,1,0,0,1,438,0,1,303,1,no
0,0,1,0,0,0,1,0,1,0,0,0,1,-274,1,0,-1,0,no
0,0,1,0,1,0,1,0,0,1,0,1,0,2126,1,0,-1,0,no
0,0,1,1,1,1,0,0,1,1,0,0,1,611,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,651,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,209,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,1780,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,-740,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,1044,1,0,-1,0,no
0,1,0,1,1,0,0,0,1,1,0,1,0,15265,1,0,192,2,no
0,0,1,0,0,1,1,0,1,1,0,0,1,229,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,786,1,0,-1,0,no
0,1,0,0,1,1,1,0,0,1,0,0,1,1194,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,1,0,0,1,271,1,1,-1,0,no
0,0,1,1,0,1,0,0,0,1,0,0,1,1103,1,0,202,4,no
0,0,1,1,0,0,0,0,1,0,0,0,1,1928,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,0,1253,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,0,0,0,1,2022,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,5142,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,310,1,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,943,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,0,1854,1,0,338,2,no
0,0,0,0,0,0,1,0,1,1,0,1,0,696,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,63,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,305,1,0,85,2,yes
0,0,1,0,0,0,1,0,1,1,0,1,1,2814,1,0,-1,0,no
0,0,1,1,0,1,1,0,0,1,0,1,1,664,1,0,-1,0,yes
0,0,1,1,0,0,0,0,1,0,0,0,1,1698,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,0,1,602,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,119,1,0,476,4,yes
0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,1,0,3401,1,0,95,2,no
0,0,0,1,0,0,0,0,1,1,0,0,1,3395,1,0,188,1,no
0,0,1,0,1,0,0,0,1,0,0,0,1,816,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,0,520,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,2032,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,0,1,-153,1,0,92,4,no
0,1,0,0,1,0,1,0,1,1,0,0,1,16,0,1,-1,0,no
0,1,0,0,1,1,0,0,0,1,0,0,1,-281,1,0,-1,0,no
0,1,0,0,0,1,1,0,0,1,0,0,1,5,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,-234,1,0,-1,0,no
0,0,1,1,0,0,0,0,0,1,0,0,1,175,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,0,1,0,0,64,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,520,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,1,0,-6,0,1,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,0,1,1741,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,0,-71,0,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,-267,1,0,-1,0,yes
0,0,1,0,0,1,0,0,1,0,0,1,1,2398,1,0,271,2,no
0,1,0,0,1,1,0,0,1,0,0,1,0,8,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,0,0,1,0,97,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,0,0,0,1,12926,1,1,-1,0,no
0,1,0,1,1,1,1,0,0,1,0,0,1,6850,0,1,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,0,1,926,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,1,1,2657,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,1139,1,0,191,1,no
0,1,0,0,0,1,1,0,1,0,0,1,1,505,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,5902,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,3165,1,1,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,1,1,855,1,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,0,1,2,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,1,352,1,1,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,0,1,504,1,0,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,1,1,219,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,0,54,0,1,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,0,53,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,279,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,934,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,26233,1,0,-1,0,no
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,1,110,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,286,1,0,-1,0,no
0,0,1,0,1,0,1,0,0,1,0,1,1,13,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,91,1,0,-1,0,no
0,0,0,0,1,0,0,0,0,1,0,1,0,375,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,1,0,-152,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,0,0,0,1,13156,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,-1,0,yes
0,0,1,0,0,0,1,0,1,1,0,1,0,183,1,0,258,1,no
0,0,1,1,1,1,1,0,1,0,0,0,1,-403,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,10865,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,0,3463,1,0,166,3,yes
0,0,1,0,0,1,1,0,1,1,0,0,1,1077,1,0,374,3,no
0,1,0,0,1,1,0,0,1,1,0,1,0,489,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,0,1464,0,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,309,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,1,1,156,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,0,1,52,1,0,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,249,0,1,-1,0,yes
0,0,1,1,0,0,0,0,1,1,0,0,1,103,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,1,319,0,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,0,1,-36,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,1,1,417,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,311,1,0,351,2,no
0,0,0,0,0,1,1,0,1,1,1,0,0,185,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,65,0,1,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,-46,1,1,-1,0,yes
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,0,1,2419,1,0,342,3,no
0,0,1,0,1,1,1,0,1,1,0,1,1,98,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,0,0,0,1,68,1,1,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,1,1,1141,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,756,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,0,1103,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,0,1603,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,524,1,1,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,1,283,0,1,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,23,1,1,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,1,1,306,1,0,181,1,yes
0,1,0,0,0,0,0,0,1,0,0,0,1,-32,1,0,185,5,no
0,0,1,0,0,0,1,0,1,0,0,1,0,561,1,0,165,2,no
0,0,1,1,0,1,0,0,1,1,0,1,1,4354,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,1,1,315,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,55,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,6728,1,0,-1,0,yes
0,0,1,0,0,0,0,0,1,0,0,1,0,1837,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,3528,1,0,92,2,yes
0,0,0,1,1,0,1,0,1,1,0,1,1,126,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,1,1,162,0,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,1337,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,187,1,1,-1,0,no
0,0,0,0,0,1,1,0,0,1,0,0,1,272,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,160,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,0,1,1165,1,0,35,2,no
0,0,0,0,1,1,0,0,1,1,0,1,0,3117,1,0,164,1,no
0,1,0,0,1,0,1,0,1,1,0,0,1,-153,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,0,0,0,1,696,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,696,1,1,-1,0,yes
0,0,1,1,0,0,0,0,1,0,0,1,0,5945,1,0,170,1,no
0,0,1,0,1,0,0,0,1,1,0,0,1,389,1,0,185,2,no
0,0,0,0,1,0,1,0,1,1,0,0,1,-323,1,1,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,0,1,598,1,0,264,2,no
0,0,0,0,1,0,0,0,1,1,0,1,1,219,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,2371,1,0,384,2,yes
0,1,0,1,0,0,1,0,1,1,0,1,0,131,1,0,-1,0,yes
0,0,0,0,1,0,1,0,0,1,0,0,1,-17,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,0,14355,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,2693,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,794,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,1,1411,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,1,453,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,1,1,145,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,1,98,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,165,1,1,-1,0,no
0,0,0,1,1,0,1,0,1,0,0,1,0,83,1,0,-1,0,yes
0,0,0,0,1,0,0,0,1,1,0,1,1,257,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,149,1,0,-1,0,yes
0,0,0,1,0,1,1,0,0,1,0,1,0,439,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,1,1,749,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,1,0,-892,1,1,-1,0,no
0,0,1,1,1,0,0,0,1,0,0,0,1,318,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,917,1,0,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,1,0,696,1,0,-1,0,no
0,0,1,1,0,1,0,0,0,1,0,1,0,50,1,0,171,4,no
0,1,0,0,0,0,0,0,1,0,0,1,0,1068,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,1,1,10191,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,144,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,1238,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,1001,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,1,0,441,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,3017,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,175,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,0,1,84,1,1,-1,0,yes
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,177,1,no
0,1,0,0,0,1,1,0,0,1,0,0,1,3649,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,9,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,0,0,0,1,3049,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,0,5431,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,456,0,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,371,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,1,1,113,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,1,1,321,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,7717,1,0,-1,0,no
0,0,1,1,1,0,0,0,1,0,0,1,0,897,1,0,280,8,yes
0,0,1,1,0,0,0,0,0,1,0,0,1,25,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,0,1,1040,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,0,248,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,0,58,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,1,0,4253,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,0,2183,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,0,1,363,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,0,1,1614,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,-147,1,1,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,0,1,383,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,622,1,0,184,1,no
0,1,0,1,0,0,0,0,0,1,0,1,1,852,1,0,185,1,no
0,1,0,1,0,0,1,0,1,1,0,1,0,1126,1,1,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,0,1,1648,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,1076,1,0,182,6,yes
0,0,0,0,1,0,0,0,1,1,0,0,1,1323,1,0,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,1,1,966,1,0,-1,0,no
0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,1,0,1287,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,210,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,834,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,0,937,1,0,190,1,no
0,0,1,0,0,1,1,0,1,1,0,1,1,410,1,0,355,2,no
0,1,0,0,0,0,0,0,1,0,0,0,1,28,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,0,2190,0,1,258,18,no
0,0,1,1,0,0,0,0,0,1,0,1,0,27,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,1,0,1034,1,0,-1,0,no
0,0,0,1,0,1,0,0,0,1,1,0,0,276,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,0,0,1,0,780,1,0,-1,0,no
0,1,0,0,1,1,1,0,0,1,0,0,1,-244,1,0,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,1,1,1086,1,0,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,0,1,4820,1,1,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,471,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,513,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,8749,0,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,5561,1,0,100,1,yes
0,0,1,0,1,1,1,0,1,0,0,1,1,433,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,8826,1,0,151,3,no
0,0,1,1,0,1,1,0,1,1,0,0,1,483,1,1,-1,0,no
0,0,0,1,0,1,1,0,0,1,0,1,0,2979,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,1,1,183,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,0,1,271,1,1,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,-407,1,1,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,0,6,3,no
0,0,1,1,0,0,1,0,1,0,0,0,1,-287,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,-1500,1,1,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,1,0,5474,1,0,191,5,no
0,1,0,1,0,1,1,0,1,1,0,1,1,781,1,1,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,0,7154,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,1,0,0,51,0,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,280,1,1,-1,0,no
0,0,1,0,0,1,1,0,0,1,0,1,1,60,1,1,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,1,1,1161,1,0,184,5,no
0,0,1,0,1,0,0,0,1,0,0,1,0,1081,1,0,261,2,yes
0,0,0,0,1,1,1,0,1,1,0,1,1,7934,1,1,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,0,1,831,1,1,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,no
0,1,0,0,0,1,0,0,1,0,0,0,1,58,0,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,767,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,1,85,1,0,364,1,no
0,0,1,0,0,0,1,0,1,1,0,1,1,-88,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,303,1,1,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,0,1,6005,1,1,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,223,3,no
0,0,1,0,0,0,1,0,0,1,0,0,1,277,1,0,-1,0,no
0,1,1,0,0,0,0,0,1,1,0,1,1,1765,0,1,-1,0,yes
0,0,0,0,0,0,1,0,1,1,0,0,1,14,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,0,-1655,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,1,1,3694,1,1,-1,0,no
0,0,1,0,1,1,1,0,0,1,0,0,1,1612,1,0,353,1,yes
0,0,1,0,0,1,1,0,1,0,0,1,0,718,1,0,111,4,no
0,1,0,0,0,1,1,0,1,1,0,1,1,126,1,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,443,0,1,204,1,no
0,0,1,0,0,0,1,0,1,1,0,1,0,489,1,0,106,5,no
0,1,0,0,1,1,0,0,1,0,0,1,1,258,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,1,2952,1,0,95,1,yes
0,1,0,0,0,0,0,0,0,1,0,0,1,298,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,1,469,1,0,-1,0,no
0,0,1,1,1,1,0,0,1,1,0,0,1,-293,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,0,725,0,1,252,3,no
0,0,1,0,0,0,0,0,1,1,0,1,1,2133,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,129,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,86,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,1,0,1,1,300,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,505,1,0,-1,0,no
0,0,0,1,1,0,1,0,1,1,1,0,0,293,1,1,-1,0,yes
0,0,1,0,0,1,1,0,1,1,0,1,0,74,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,-45,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,1240,1,1,-1,0,no
0,1,0,1,0,1,1,0,0,1,0,1,0,2133,1,0,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,0,1,-222,1,0,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,4772,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,0,1,392,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,1679,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,59,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,1,0,69,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,1954,1,0,-1,0,yes
0,0,1,1,0,0,0,0,1,1,0,0,1,920,1,0,179,3,yes
0,0,1,0,1,1,1,0,1,1,0,0,1,6346,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,2125,1,0,116,4,no
0,0,0,0,1,0,1,0,1,0,0,1,1,154,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,1,0,0,878,1,0,298,3,no
0,1,0,1,0,1,1,0,0,1,0,0,1,447,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,-444,0,1,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,0,1,404,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,2590,1,0,484,2,no
0,0,1,1,1,1,0,0,1,0,0,1,0,-630,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,1,-98,1,0,-1,0,no
0,0,1,1,0,1,0,0,0,1,0,0,1,219,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,493,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,1,0,0,1,1024,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,0,1,2466,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,536,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,2030,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,10436,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,0,1,15,1,0,-1,0,no
